E82843349_2020-12-01_08-33-43.mp4,426,460,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E82843349_2020-12-01_08-33-43.mp4,[[0.3111979067325592, 0.37731480598449707], [0.4557291567325592, 0.6342592835426331]],2020-12-16 06:51:47
E57379340_2020-12-01_05-25-12.mp4,444,466,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379340_2020-12-01_05-25-12.mp4,[[0.4622395932674408, 0.6828703880310059], [0.6875, 0.9745370149612427]],2020-12-16 06:52:49
D88628701_2020-12-01_05-55-30.mp4,236,306,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628701_2020-12-01_05-55-30.mp4,[[0.2057291716337204, 0.19907407462596893], [0.3255208432674408, 0.32870370149612427]],2020-12-16 06:52:49
D88628701_2020-12-01_05-55-30.mp4,338,398,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628701_2020-12-01_05-55-30.mp4,[[0.2057291716337204, 0.19907407462596893], [0.3255208432674408, 0.32870370149612427]],2020-12-16 06:52:50
D88628701_2020-12-01_05-55-30.mp4,988,1018,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628701_2020-12-01_05-55-30.mp4,[[0.2057291716337204, 0.19907407462596893], [0.3255208432674408, 0.32870370149612427]],2020-12-16 06:52:50
D88628701_2020-12-01_05-55-30.mp4,1416,1440,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628701_2020-12-01_05-55-30.mp4,[[0.2057291716337204, 0.19907407462596893], [0.3255208432674408, 0.32870370149612427]],2020-12-16 06:52:50
D88628701_2020-12-01_06-25-31.mp4,290,312,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628701_2020-12-01_06-25-31.mp4,[[0.2057291716337204, 0.19907407462596893], [0.3255208432674408, 0.32870370149612427]],2020-12-16 06:52:51
D88628701_2020-12-01_06-25-31.mp4,390,418,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628701_2020-12-01_06-25-31.mp4,[[0.2057291716337204, 0.19907407462596893], [0.3255208432674408, 0.32870370149612427]],2020-12-16 06:52:51
D81142882_2020-12-01_00-41-48.mp4,126,154,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_00-41-48.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:51
D81142882_2020-12-01_02-28-01.mp4,42,156,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_02-28-01.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:51
D81142882_2020-12-01_02-33-34.mp4,6,158,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_02-33-34.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:52
D81142882_2020-12-01_05-12-20.mp4,142,226,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_05-12-20.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:52
D81142882_2020-12-01_05-12-20.mp4,904,930,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_05-12-20.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:52
D81142882_2020-12-01_05-12-20.mp4,970,1038,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_05-12-20.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:53
D81142882_2020-12-01_05-12-20.mp4,1094,1118,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_05-12-20.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:53
D81142882_2020-12-01_05-54-35.mp4,438,468,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_05-54-35.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:53
D81142882_2020-12-01_06-42-49.mp4,46,72,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_06-42-49.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:53
D81142882_2020-12-01_07-53-44.mp4,28,90,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_07-53-44.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:54
D81142882_2020-12-01_07-53-44.mp4,388,532,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_07-53-44.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:54
D81142882_2020-12-01_08-37-14.mp4,20,80,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81142882_2020-12-01_08-37-14.mp4,[[0.4596354067325592, 0.5138888955116272], [0.6848958134651184, 0.9212962985038757]],2020-12-16 06:52:54
C90843912_2020_12_01_01_23_06.mp4,962,998,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_01_23_06.mp4,[[0.4231770932674408, 0.5393518805503845], [0.66015625, 0.8958333134651184]],2020-12-16 06:52:55
C90843912_2020_12_01_01_23_06.mp4,1030,1066,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_01_23_06.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:55
C90843912_2020_12_01_01_23_06.mp4,322,378,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_01_23_06.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:55
C90843912_2020_12_01_01_23_06.mp4,784,958,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_01_23_06.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:56
C90843912_2020_12_01_08_06_43.mp4,384,410,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_08_06_43.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:56
C90843912_2020_12_01_08_21_43.mp4,316,434,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_08_21_43.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:56
C90843912_2020_12_01_03_19_34.mp4,202,292,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_03_19_34.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:56
C90843912_2020_12_01_05_03_35.mp4,388,542,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_05_03_35.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:57
C90843912_2020_12_01_01_08_10.mp4,432,750,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_01_08_10.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:57
C90843912_2020_12_01_01_08_10.mp4,440,750,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_01_08_10.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:57
C90843912_2020_12_01_03_04_33.mp4,202,282,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_03_04_33.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:58
C90843912_2020_12_01_05_03_35.mp4,190,320,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_05_03_35.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:58
C90843912_2020_12_01_04_57_35.mp4,66,180,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_04_57_35.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:58
C90843912_2020_12_01_01_23_06.mp4,2,202,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_01_23_06.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:58
C90843912_2020_12_01_03_04_33.mp4,2,202,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_03_04_33.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:59
C90843912_2020_12_01_05_47_33.mp4,66,176,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_05_47_33.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:59
C90843912_2020_12_01_08_21_43.mp4,86,198,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_08_21_43.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:52:59
C90843912_2020_12_01_03_13_34.mp4,2,282,http://intelab-oss.ilabservice.cloud/video/C90843912_2020_12_01_03_13_34.mp4,[[0.4348958432674408, 0.1388888955116272], [0.6041666865348816, 0.36574074625968933]],2020-12-16 06:53:00
D88629011_2020-12-01_00-40-45.mp4,568,600,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_00-40-45.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:00
D88629011_2020-12-01_01-57-16.mp4,24,74,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_01-57-16.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:00
D88629011_2020-12-01_01-57-16.mp4,402,458,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_01-57-16.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:00
D88629011_2020-12-01_01-57-16.mp4,1724,1748,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_01-57-16.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:01
D88629011_2020-12-01_02-37-48.mp4,376,556,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_02-37-48.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:01
D88629011_2020-12-01_02-37-48.mp4,686,726,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_02-37-48.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:01
D88629011_2020-12-01_06-04-50.mp4,200,378,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_06-04-50.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:02
D88629011_2020-12-01_06-50-30.mp4,404,498,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_06-50-30.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:02
D88629011_2020-12-01_07-23-31.mp4,422,448,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_07-23-31.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:02
D88629011_2020-12-01_07-23-31.mp4,506,880,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_07-23-31.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:03
D88629011_2020-12-01_08-47-30.mp4,358,656,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_08-47-30.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:03
D88629011_2020-12-01_10-23-15.mp4,126,388,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88629011_2020-12-01_10-23-15.mp4,[[0.4895833432674408, 0.26157405972480774], [0.5885416865348816, 0.37962964177131653]],2020-12-16 06:53:03
D81139848_2020-12-01_01-11-44.mp4,6,66,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81139848_2020-12-01_01-11-44.mp4,[[0.3203125, 0.35648149251937866], [0.4947916567325592, 0.5740740895271301]],2020-12-16 06:53:04
D81139848_2020-12-01_03-06-08.mp4,16,66,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81139848_2020-12-01_03-06-08.mp4,[[0.3203125, 0.35648149251937866], [0.4947916567325592, 0.5740740895271301]],2020-12-16 06:53:04
D81139848_2020-12-01_07-34-09.mp4,154,188,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81139848_2020-12-01_07-34-09.mp4,[[0.3203125, 0.35648149251937866], [0.4947916567325592, 0.5740740895271301]],2020-12-16 06:53:04
D81143244_2020-12-01_01-03-20.mp4,950,980,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143244_2020-12-01_01-03-20.mp4,[[0.3229166567325592, 0.7824074029922485], [0.4557291567325592, 0.9930555820465088]],2020-12-16 06:53:05
D81143244_2020-12-01_01-03-20.mp4,616,640,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143244_2020-12-01_01-03-20.mp4,[[0.4583333432674408, 0.7430555820465088], [0.6419270634651184, 1.0]],2020-12-16 06:53:05
D81143244_2020-12-01_01-03-20.mp4,674,754,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143244_2020-12-01_01-03-20.mp4,[[0.4583333432674408, 0.7430555820465088], [0.6419270634651184, 1.0]],2020-12-16 06:53:05
D81143244_2020-12-01_01-03-20.mp4,792,824,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143244_2020-12-01_01-03-20.mp4,[[0.4583333432674408, 0.7430555820465088], [0.6419270634651184, 1.0]],2020-12-16 06:53:06
D81143244_2020-12-01_01-03-20.mp4,396,490,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143244_2020-12-01_01-03-20.mp4,[[0.3229166567325592, 0.7824074029922485], [0.4557291567325592, 0.9930555820465088]],2020-12-16 06:53:06
D81143244_2020-12-01_01-03-20.mp4,168,298,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143244_2020-12-01_01-03-20.mp4,[[0.4583333432674408, 0.7430555820465088], [0.6419270634651184, 1.0]],2020-12-16 06:53:06
D81143244_2020-12-01_06-07-37.mp4,482,548,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143244_2020-12-01_06-07-37.mp4,[[0.3229166567325592, 0.7824074029922485], [0.4557291567325592, 0.9930555820465088]],2020-12-16 06:53:07
D81143244_2020-12-01_06-07-37.mp4,108,132,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143244_2020-12-01_06-07-37.mp4,[[0.4583333432674408, 0.7430555820465088], [0.6419270634651184, 1.0]],2020-12-16 06:53:07
E66668353_2020-12-01_12-29-06.mp4,66,116,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66668353_2020-12-01_12-29-06.mp4,[[0.654296875, 0.3402777910232544], [0.7578125, 0.5729166865348816]],2020-12-16 06:53:07
E66668353_2020-12-01_10-19-43.mp4,42,238,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66668353_2020-12-01_10-19-43.mp4,[[0.654296875, 0.3402777910232544], [0.7578125, 0.5729166865348816]],2020-12-16 06:53:07
E66668353_2020-12-01_10-19-43.mp4,140,410,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66668353_2020-12-01_10-19-43.mp4,[[0.654296875, 0.3402777910232544], [0.7578125, 0.5729166865348816]],2020-12-16 06:53:08
E66668353_2020-12-01_12-29-06.mp4,140,410,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66668353_2020-12-01_12-29-06.mp4,[[0.654296875, 0.3402777910232544], [0.7578125, 0.5729166865348816]],2020-12-16 06:53:08
E66668353_2020-12-01_12-57-07.mp4,238,410,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E66668353_2020-12-01_12-57-07.mp4,[[0.654296875, 0.3402777910232544], [0.7578125, 0.5729166865348816]],2020-12-16 06:53:08
D81141137_2020-12-01_06-35-22.mp4,1178,1216,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81141137_2020-12-01_06-35-22.mp4,[[0.5768229365348816, 0.40046295523643494], [0.6901041865348816, 0.5879629850387573]],2020-12-16 06:53:08
D81141137_2020-12-01_02-43-27.mp4,2,1160,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81141137_2020-12-01_02-43-27.mp4,[[0.5768229365348816, 0.26851850748062134], [0.6770833134651184, 0.40046295523643494]],2020-12-16 06:53:08
D81141137_2020-12-01_00-11-52.mp4,4,1160,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81141137_2020-12-01_00-11-52.mp4,[[0.5768229365348816, 0.26851850748062134], [0.6770833134651184, 0.40046295523643494]],2020-12-16 06:53:09
D81141137_2020-12-01_02-43-27.mp4,4,866,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81141137_2020-12-01_02-43-27.mp4,[[0.5768229365348816, 0.26851850748062134], [0.6770833134651184, 0.40046295523643494]],2020-12-16 06:53:09
D81141137_2020-12-01_02-43-27.mp4,4,904,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81141137_2020-12-01_02-43-27.mp4,[[0.5768229365348816, 0.26851850748062134], [0.6770833134651184, 0.40046295523643494]],2020-12-16 06:53:09
D81141137_2020-12-01_01-53-47.mp4,2,836,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81141137_2020-12-01_01-53-47.mp4,[[0.5768229365348816, 0.26851850748062134], [0.6770833134651184, 0.40046295523643494]],2020-12-16 06:53:09
D81141137_2020-12-01_23-11-09.mp4,112,384,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81141137_2020-12-01_23-11-09.mp4,[[0.5768229365348816, 0.26851850748062134], [0.6770833134651184, 0.40046295523643494]],2020-12-16 06:53:10
D88628584_2020-12-01_05-37-54.mp4,108,270,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628584_2020-12-01_05-37-54.mp4,[[0.4270833432674408, 0.32870370149612427], [0.5638020634651184, 0.5324074029922485]],2020-12-16 06:53:10
D88628584_2020-12-01_05-37-54.mp4,464,500,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628584_2020-12-01_05-37-54.mp4,[[0.4270833432674408, 0.32870370149612427], [0.5638020634651184, 0.5324074029922485]],2020-12-16 06:53:10
D88628584_2020-12-01_06-10-58.mp4,12,86,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628584_2020-12-01_06-10-58.mp4,[[0.4270833432674408, 0.32870370149612427], [0.5638020634651184, 0.5324074029922485]],2020-12-16 06:53:11
D88628584_2020-12-01_06-10-58.mp4,172,356,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628584_2020-12-01_06-10-58.mp4,[[0.4270833432674408, 0.32870370149612427], [0.5638020634651184, 0.5324074029922485]],2020-12-16 06:53:11
D88628584_2020-12-01_06-10-58.mp4,438,830,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628584_2020-12-01_06-10-58.mp4,[[0.4270833432674408, 0.32870370149612427], [0.5638020634651184, 0.5324074029922485]],2020-12-16 06:53:11
D88628584_2020-12-01_06-24-55.mp4,22,88,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D88628584_2020-12-01_06-24-55.mp4,[[0.4270833432674408, 0.32870370149612427], [0.5638020634651184, 0.5324074029922485]],2020-12-16 06:53:11
D81141649_2020-12-01_00-18-11.mp4,18,58,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81141649_2020-12-01_00-18-11.mp4,[[0.2395833283662796, 0.41203704476356506], [0.37109375, 0.6712962985038757]],2020-12-16 06:53:12
E57379415_2020-12-01_06-38-19.mp4,634,678,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379415_2020-12-01_06-38-19.mp4,[[0.0234375, 0.6354166865348816], [0.09375, 0.7916666865348816]],2020-12-16 06:53:12
E57379415_2020-12-01_06-38-19.mp4,502,558,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379415_2020-12-01_06-38-19.mp4,[[0.0234375, 0.6354166865348816], [0.09375, 0.7916666865348816]],2020-12-16 06:53:12
E57379415_2020-12-01_06-32-19.mp4,18,320,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/E57379415_2020-12-01_06-32-19.mp4,[[0.20703125, 0.7708333134651184], [0.353515625, 0.9826388955116272]],2020-12-16 06:53:12
D81143324_2020-12-01_00-38-52.mp4,340,466,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_00-38-52.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:13
D81143324_2020-12-01_00-38-52.mp4,534,852,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_00-38-52.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:13
D81143324_2020-12-01_01-26-54.mp4,22,54,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_01-26-54.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:13
D81143324_2020-12-01_01-26-54.mp4,384,474,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_01-26-54.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:14
D81143324_2020-12-01_01-52-01.mp4,78,152,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_01-52-01.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:14
D81143324_2020-12-01_01-52-01.mp4,270,538,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_01-52-01.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:14
D81143324_2020-12-01_01-52-01.mp4,570,772,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_01-52-01.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:15
D81143324_2020-12-01_01-52-01.mp4,956,978,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_01-52-01.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:15
D81143324_2020-12-01_01-52-01.mp4,1082,1264,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_01-52-01.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:15
D81143324_2020-12-01_03-24-37.mp4,18,82,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_03-24-37.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:15
D81143324_2020-12-01_04-53-46.mp4,14,58,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_04-53-46.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:16
D81143324_2020-12-01_04-53-46.mp4,92,122,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_04-53-46.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:16
D81143324_2020-12-01_04-53-46.mp4,192,262,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_04-53-46.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:16
D81143324_2020-12-01_04-53-46.mp4,422,522,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_04-53-46.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:17
D81143324_2020-12-01_06-26-10.mp4,60,186,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_06-26-10.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:17
D81143324_2020-12-01_06-41-11.mp4,254,976,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_06-41-11.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:17
D81143324_2020-12-01_06-41-11.mp4,1012,1078,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_06-41-11.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:17
D81143324_2020-12-01_06-41-11.mp4,1116,1232,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_06-41-11.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:18
D81143324_2020-12-01_07-17-51.mp4,108,158,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_07-17-51.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:18
D81143324_2020-12-01_07-41-52.mp4,72,196,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_07-41-52.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:18
D81143324_2020-12-01_08-02-53.mp4,42,210,https://prod-jiandu-shanghai.oss-cn-shanghai.aliyuncs.com/D81143324_2020-12-01_08-02-53.mp4,[[0.53515625, 0.2083333283662796], [0.62890625, 0.38425925374031067]],2020-12-16 06:53:19
